place_id,name,rating,user_ratings_total,current_opening_hours,postcode,location_lat,location_lng,viewport_northeast_lat,viewport_northeast_lng,viewport_southwest_lat,viewport_southwest_lng
ChIJRRQolL5ESzARay57rWJxU8w,Pusat Pelaburan Kedah,0.0,,,5503,6.1193363,100.3677167,6.120436579892721,100.3690736798927,6.117736920107277,100.3663740201073
ChIJsRCvn7ZESzARMkKIH5o_4Gg,Pejabat Setiausaha Kerajaan Negeri Kedah (Bahagian Khidmat Pengurusan & Kewangan),3.8,6.0,,5503,6.131167,100.368176,6.132524529892723,100.3694948798927,6.129824870107279,100.3667952201073
ChIJRRQolL5ESzARLuRxtLoFt0E,Pejabat Pengarah Tanah Dan Galian Negeri Kedah,2.5,44.0,"['Monday: 8:00AM–4:30PM', 'Tuesday: 8:00AM–4:30PM', 'Wednesday: 8:00AM–4:30PM', 'Thursday: 8:00AM–3:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–4:30PM']",5000,6.120647,100.367161,6.122053179892721,100.3684068798927,6.119353520107278,100.3657072201073
ChIJRRQolL5ESzARwXn2Hj5IasU,Bahagian Teknologi Maklumat & Komunikasi Negeri Kedah,0.0,,,5503,6.1463377,100.3740209,6.147687529892724,100.3753707298927,6.14498787010728,100.3726710701073
ChIJL2DP17lESzARDGpbNsVFvqM,Pejabat Pengarah Negeri Kedah / Perlis,5.0,1.0,,6550,6.12601,100.36887,6.127365379892721,100.3702066798927,6.124665720107276,100.3675070201073
ChIJP23Px-ZDSzARMlWTGPs0brA,Jabatan Penyiaran Kedah,0.0,,,5400,6.0976151,100.3483116,6.098974229892722,100.3496766798927,6.096274570107278,100.3469770201073
ChIJE1vZ0L8pSzARvX382ZXPdsI,"Department of Statistics Malaysia, Kedah, Sungai Petani Operational Centre",0.0,,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–4:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",8000,5.6574231,100.5021522,5.658838579892722,100.5034384798927,5.656138920107278,100.5007388201073
ChIJIXOl9L1ESzARBt3iskh6xgo,Kedah State Tourism Action Council,4.0,2.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",5000,6.1154483,100.365518,6.116798379892722,100.3668514798927,6.114098720107278,100.3641518201073
ChIJLzHmIbRESzARETX5aIbVXFo,Pejabat YAB. Menteri Besar Kedah,4.2,6.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–5:00PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",5503,6.145873000000001,100.371994,6.147222829892723,100.3733438298927,6.144523170107279,100.3706441701073
ChIJRSkIRMRESzAREnPdgWAEVeg,Jabatan Alam Sekitar Negeri Kedah,4.2,26.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",5100,6.1348008,100.3896284,6.136242179892722,100.3910104298927,6.133542520107278,100.3883107701073
